#ies_format_version: 1.0
#file: 20250808_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250808;	120428;	1754634868.000;	        err8;	        err8
20250808;	120432;	1754634872.000;	        err8;	        err8
20250808;	120436;	1754634876.000;	        err8;	        err8
20250808;	120440;	1754634880.000;	        err8;	        err8
20250808;	120444;	1754634884.000;	        err8;	        err8
20250808;	120448;	1754634888.000;	        err8;	        err8
20250808;	120452;	1754634892.000;	        err8;	        err8
20250808;	120456;	1754634896.000;	        err8;	        err8
20250808;	120500;	1754634900.000;	        err8;	        err8
20250808;	120504;	1754634904.000;	       err32;	       err32
20250808;	120508;	1754634908.000;	       err32;	       err32
20250808;	120512;	1754634912.000;	       err32;	       err32
20250808;	120516;	1754634916.000;	       err32;	       err32
20250808;	120520;	1754634920.000;	       err32;	       err32
20250808;	120524;	1754634924.000;	       err32;	       err32
20250808;	120528;	1754634928.000;	       err32;	       err32
20250808;	120532;	1754634932.000;	       err32;	       err32
20250808;	120536;	1754634936.000;	       err32;	       err32
20250808;	120540;	1754634940.000;	       err32;	       err32
20250808;	120544;	1754634944.000;	       err32;	       err32
20250808;	120548;	1754634948.000;	       err32;	       err32
20250808;	120552;	1754634952.000;	       err32;	       err32
20250808;	120556;	1754634956.000;	       err32;	       err32
20250808;	120600;	1754634960.000;	       err32;	       err32
20250808;	120604;	1754634964.000;	       err32;	       err32
20250808;	120608;	1754634968.000;	       err32;	       err32
20250808;	120612;	1754634972.000;	       err32;	       err32
20250808;	120616;	1754634976.000;	       err32;	       err32
20250808;	120620;	1754634980.000;	       err32;	       err32
20250808;	120624;	1754634984.000;	       err32;	       err32
20250808;	120628;	1754634988.000;	       err32;	       err32
20250808;	120632;	1754634992.000;	       err32;	       err32
20250808;	120636;	1754634996.000;	       err32;	       err32
20250808;	120640;	1754635000.000;	       err32;	       err32
20250808;	120644;	1754635004.000;	       err32;	       err32
20250808;	120648;	1754635008.000;	       err32;	       err32
20250808;	120652;	1754635012.000;	       err32;	       err32
20250808;	120656;	1754635016.000;	       err32;	       err32
20250808;	120700;	1754635020.000;	       err32;	       err32
20250808;	120704;	1754635024.000;	       err32;	       err32
20250808;	120708;	1754635028.000;	       err32;	       err32
20250808;	120712;	1754635032.000;	       err32;	       err32
20250808;	120716;	1754635036.000;	       err32;	       err32
20250808;	120720;	1754635040.000;	       err32;	       err32
20250808;	120724;	1754635044.000;	       err32;	       err32
20250808;	120728;	1754635048.000;	       err32;	       err32
20250808;	120732;	1754635052.000;	       err32;	       err32
20250808;	120736;	1754635056.000;	       err32;	       err32
20250808;	120740;	1754635060.000;	       err32;	       err32
20250808;	120744;	1754635064.000;	       err32;	       err32
20250808;	120748;	1754635068.000;	       err32;	       err32
20250808;	120752;	1754635072.000;	       err32;	       err32
20250808;	120756;	1754635076.000;	       err32;	       err32
20250808;	120800;	1754635080.000;	       err32;	       err32
20250808;	120804;	1754635084.000;	       err32;	       err32
20250808;	120808;	1754635088.000;	       err32;	       err32
20250808;	120812;	1754635092.000;	       err32;	       err32
20250808;	120816;	1754635096.000;	       err32;	       err32
20250808;	120820;	1754635100.000;	       err32;	       err32
20250808;	120824;	1754635104.000;	       err32;	       err32
20250808;	120828;	1754635108.000;	       err32;	       err32
20250808;	120832;	1754635112.000;	       err32;	       err32
20250808;	120836;	1754635116.000;	       err32;	       err32
20250808;	120840;	1754635120.000;	       err32;	       err32
20250808;	120844;	1754635124.000;	       err32;	       err32
20250808;	120848;	1754635128.000;	       err32;	       err32
20250808;	120852;	1754635132.000;	       err32;	       err32
20250808;	120856;	1754635136.000;	       err32;	       err32
20250808;	120900;	1754635140.000;	       err32;	       err32
20250808;	120904;	1754635144.000;	       err32;	       err32
20250808;	120908;	1754635148.000;	       err32;	       err32
20250808;	120912;	1754635152.000;	       err32;	       err32
20250808;	120916;	1754635156.000;	       err32;	       err32
20250808;	120920;	1754635160.000;	       err32;	       err32
20250808;	120924;	1754635164.000;	       err32;	       err32
20250808;	120928;	1754635168.000;	       err32;	       err32
20250808;	120932;	1754635172.000;	       err32;	       err32
20250808;	120936;	1754635176.000;	       err32;	       err32
20250808;	120940;	1754635180.000;	       err32;	       err32
20250808;	120944;	1754635184.000;	       err32;	       err32
20250808;	120948;	1754635188.000;	       err32;	       err32
20250808;	120952;	1754635192.000;	       err32;	       err32
20250808;	120956;	1754635196.000;	       err32;	       err32
20250808;	121000;	1754635200.000;	       err32;	       err32
20250808;	121004;	1754635204.000;	       err32;	       err32
20250808;	121008;	1754635208.000;	       err32;	       err32
20250808;	121012;	1754635212.000;	       err32;	       err32
20250808;	121016;	1754635216.000;	       err32;	       err32
20250808;	121020;	1754635220.000;	       err32;	       err32
20250808;	121024;	1754635224.000;	       err32;	       err32
20250808;	121028;	1754635228.000;	       err32;	       err32
20250808;	121032;	1754635232.000;	       err32;	       err32
20250808;	121036;	1754635236.000;	       err32;	       err32
20250808;	121040;	1754635240.000;	       err32;	       err32
20250808;	121044;	1754635244.000;	       err32;	       err32
20250808;	121048;	1754635248.000;	       err32;	       err32
20250808;	121052;	1754635252.000;	       err32;	       err32
20250808;	121056;	1754635256.000;	       err32;	       err32
20250808;	121100;	1754635260.000;	       err32;	       err32
20250808;	121104;	1754635264.000;	       err32;	       err32
20250808;	121108;	1754635268.000;	       err32;	       err32
20250808;	121112;	1754635272.000;	       err32;	       err32
20250808;	121116;	1754635276.000;	       err32;	       err32
20250808;	121120;	1754635280.000;	       err32;	       err32
20250808;	121124;	1754635284.000;	       err32;	       err32
20250808;	121128;	1754635288.000;	       err32;	       err32
20250808;	121132;	1754635292.000;	       err32;	       err32
20250808;	121136;	1754635296.000;	       err32;	       err32
20250808;	121140;	1754635300.000;	       err32;	       err32
20250808;	121144;	1754635304.000;	       err32;	       err32
20250808;	121148;	1754635308.000;	       err32;	       err32
20250808;	121152;	1754635312.000;	       err32;	       err32
20250808;	121156;	1754635316.000;	       err32;	       err32
20250808;	121200;	1754635320.000;	       err32;	       err32
20250808;	121204;	1754635324.000;	       err32;	       err32
20250808;	121208;	1754635328.000;	       err32;	       err32
20250808;	121212;	1754635332.000;	       err32;	       err32
20250808;	121216;	1754635336.000;	       err32;	       err32
20250808;	121220;	1754635340.000;	       err32;	       err32
20250808;	121224;	1754635344.000;	       err32;	       err32
20250808;	121228;	1754635348.000;	       err32;	       err32
20250808;	121232;	1754635352.000;	       err32;	       err32
20250808;	121236;	1754635356.000;	       err32;	       err32
20250808;	121240;	1754635360.000;	       err32;	       err32
20250808;	121244;	1754635364.000;	       err32;	       err32
20250808;	121248;	1754635368.000;	       err32;	       err32
20250808;	121252;	1754635372.000;	       err32;	       err32
20250808;	121256;	1754635376.000;	       err32;	       err32
20250808;	121300;	1754635380.000;	       err32;	       err32
20250808;	121304;	1754635384.000;	       err32;	       err32
20250808;	121308;	1754635388.000;	       err32;	       err32
20250808;	121312;	1754635392.000;	       err32;	       err32
20250808;	121316;	1754635396.000;	       err32;	       err32
20250808;	121320;	1754635400.000;	       err32;	       err32
20250808;	121324;	1754635404.000;	       err32;	       err32
20250808;	121328;	1754635408.000;	       err32;	       err32
20250808;	121332;	1754635412.000;	       err32;	       err32
20250808;	121336;	1754635416.000;	       err32;	       err32
20250808;	121340;	1754635420.000;	       err32;	       err32
20250808;	121344;	1754635424.000;	       err32;	       err32
20250808;	121348;	1754635428.000;	       err32;	       err32
20250808;	121352;	1754635432.000;	       err32;	       err32
20250808;	121356;	1754635436.000;	       err32;	       err32
20250808;	121400;	1754635440.000;	       err32;	       err32
20250808;	121404;	1754635444.000;	       err32;	       err32
20250808;	121408;	1754635448.000;	       err32;	       err32
20250808;	121412;	1754635452.000;	       err32;	       err32
20250808;	121416;	1754635456.000;	       err32;	       err32
20250808;	121420;	1754635460.000;	       err32;	       err32
20250808;	121424;	1754635464.000;	       err32;	       err32
20250808;	121428;	1754635468.000;	       err32;	       err32
20250808;	121432;	1754635472.000;	       err32;	       err32
20250808;	121436;	1754635476.000;	       err32;	       err32
20250808;	121440;	1754635480.000;	       err32;	       err32
20250808;	121444;	1754635484.000;	       err32;	       err32
20250808;	121448;	1754635488.000;	       err32;	       err32
20250808;	121452;	1754635492.000;	       err32;	       err32
20250808;	121456;	1754635496.000;	       err32;	       err32
20250808;	121500;	1754635500.000;	       err32;	       err32
20250808;	121504;	1754635504.000;	       err32;	       err32
20250808;	121508;	1754635508.000;	       err32;	       err32
20250808;	121512;	1754635512.000;	       err32;	       err32
20250808;	121516;	1754635516.000;	       err32;	       err32
20250808;	121520;	1754635520.000;	       err32;	       err32
20250808;	121524;	1754635524.000;	       err32;	       err32
20250808;	121528;	1754635528.000;	       err32;	       err32
20250808;	121532;	1754635532.000;	       err32;	       err32
20250808;	121536;	1754635536.000;	       err32;	       err32
20250808;	121540;	1754635540.000;	       err32;	       err32
20250808;	121544;	1754635544.000;	       err32;	       err32
20250808;	121548;	1754635548.000;	       err32;	       err32
20250808;	121552;	1754635552.000;	       err32;	       err32
20250808;	121556;	1754635556.000;	       err32;	       err32
20250808;	121600;	1754635560.000;	       err32;	       err32
20250808;	121604;	1754635564.000;	       err32;	       err32
20250808;	121608;	1754635568.000;	       err32;	       err32
20250808;	121612;	1754635572.000;	       err32;	       err32
20250808;	121616;	1754635576.000;	       err32;	       err32
20250808;	121620;	1754635580.000;	       err32;	       err32
20250808;	121624;	1754635584.000;	       err32;	       err32
20250808;	121628;	1754635588.000;	       err32;	       err32
20250808;	121632;	1754635592.000;	       err32;	       err32
20250808;	121636;	1754635596.000;	       err32;	       err32
20250808;	121640;	1754635600.000;	       err32;	       err32
20250808;	121644;	1754635604.000;	       err32;	       err32
20250808;	121648;	1754635608.000;	       err32;	       err32
20250808;	121652;	1754635612.000;	       err32;	       err32
20250808;	121656;	1754635616.000;	       err32;	       err32
20250808;	121700;	1754635620.000;	       err32;	       err32
20250808;	121704;	1754635624.000;	       err32;	       err32
20250808;	121708;	1754635628.000;	       err32;	       err32
20250808;	121712;	1754635632.000;	       err32;	       err32
20250808;	121716;	1754635636.000;	       err32;	       err32
20250808;	121720;	1754635640.000;	       err32;	       err32
20250808;	121724;	1754635644.000;	       err32;	       err32
20250808;	121728;	1754635648.000;	       err32;	       err32
20250808;	121732;	1754635652.000;	       err32;	       err32
20250808;	121736;	1754635656.000;	       err32;	       err32
20250808;	121740;	1754635660.000;	       err32;	       err32
20250808;	121744;	1754635664.000;	       err32;	       err32
20250808;	121748;	1754635668.000;	       err32;	       err32
20250808;	121752;	1754635672.000;	       err32;	       err32
20250808;	121756;	1754635676.000;	       err32;	       err32
20250808;	121800;	1754635680.000;	       err32;	       err32
20250808;	121804;	1754635684.000;	       err32;	       err32
20250808;	121808;	1754635688.000;	       err32;	       err32
20250808;	121812;	1754635692.000;	       err32;	       err32
20250808;	121816;	1754635696.000;	       err32;	       err32
20250808;	121820;	1754635700.000;	       err32;	       err32
20250808;	121824;	1754635704.000;	       err32;	       err32
20250808;	121828;	1754635708.000;	       err32;	       err32
20250808;	121832;	1754635712.000;	       err32;	       err32
20250808;	121836;	1754635716.000;	       err32;	       err32
20250808;	121840;	1754635720.000;	       err32;	       err32
20250808;	121844;	1754635724.000;	       err32;	       err32
20250808;	121848;	1754635728.000;	       err32;	       err32
20250808;	121852;	1754635732.000;	       err32;	       err32
20250808;	121856;	1754635736.000;	       err32;	       err32
20250808;	121900;	1754635740.000;	       err32;	       err32
20250808;	121904;	1754635744.000;	       err32;	       err32
20250808;	121908;	1754635748.000;	       err32;	       err32
20250808;	121912;	1754635752.000;	       err32;	       err32
20250808;	121916;	1754635756.000;	       err32;	       err32
20250808;	121920;	1754635760.000;	       err32;	       err32
20250808;	121924;	1754635764.000;	       err32;	       err32
20250808;	121928;	1754635768.000;	       err32;	       err32
20250808;	121932;	1754635772.000;	       err32;	       err32
