#ies_format_version: 1.0
#file: 20250811_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250811;	102516;	1754888116.000;	       err32;	       err32
20250811;	102520;	1754888120.000;	       err32;	       err32
20250811;	102524;	1754888124.000;	       err32;	       err32
20250811;	102528;	1754888128.000;	       err32;	       err32
20250811;	102532;	1754888132.000;	       err32;	       err32
20250811;	102536;	1754888136.000;	       err32;	       err32
20250811;	102540;	1754888140.000;	       err32;	       err32
20250811;	102544;	1754888144.000;	       err32;	       err32
20250811;	102548;	1754888148.000;	       err32;	       err32
20250811;	102552;	1754888152.000;	       err32;	       err32
20250811;	102556;	1754888156.000;	       err32;	       err32
20250811;	102600;	1754888160.000;	       err32;	       err32
20250811;	102604;	1754888164.000;	       err32;	       err32
20250811;	102608;	1754888168.000;	       err32;	       err32
20250811;	102612;	1754888172.000;	       err32;	       err32
20250811;	102616;	1754888176.000;	       err32;	       err32
20250811;	102620;	1754888180.000;	       err32;	       err32
20250811;	102624;	1754888184.000;	       err32;	       err32
20250811;	102628;	1754888188.000;	       err32;	       err32
20250811;	102632;	1754888192.000;	       err32;	       err32
20250811;	102636;	1754888196.000;	       err32;	       err32
20250811;	102640;	1754888200.000;	       err32;	       err32
20250811;	102644;	1754888204.000;	       err32;	       err32
20250811;	102648;	1754888208.000;	       err32;	       err32
20250811;	102652;	1754888212.000;	       err32;	       err32
20250811;	102656;	1754888216.000;	       err32;	       err32
20250811;	102700;	1754888220.000;	       err32;	       err32
20250811;	102704;	1754888224.000;	       err32;	       err32
20250811;	102708;	1754888228.000;	       err32;	       err32
20250811;	102712;	1754888232.000;	       err32;	       err32
20250811;	102716;	1754888236.000;	       err32;	       err32
20250811;	102720;	1754888240.000;	       err32;	       err32
20250811;	102724;	1754888244.000;	       err32;	       err32
20250811;	102728;	1754888248.000;	       err32;	       err32
20250811;	102732;	1754888252.000;	       err32;	       err32
20250811;	102736;	1754888256.000;	       err32;	       err32
20250811;	102740;	1754888260.000;	       err32;	       err32
20250811;	102744;	1754888264.000;	       err32;	       err32
20250811;	102748;	1754888268.000;	       err32;	       err32
20250811;	102752;	1754888272.000;	       err32;	       err32
20250811;	102756;	1754888276.000;	       err32;	       err32
20250811;	102800;	1754888280.000;	       err32;	       err32
20250811;	102804;	1754888284.000;	       err32;	       err32
20250811;	102808;	1754888288.000;	       err32;	       err32
20250811;	102812;	1754888292.000;	       err32;	       err32
20250811;	102816;	1754888296.000;	       err32;	       err32
20250811;	102820;	1754888300.000;	       err32;	       err32
20250811;	102824;	1754888304.000;	       err32;	       err32
20250811;	102828;	1754888308.000;	       err32;	       err32
20250811;	102832;	1754888312.000;	       err32;	       err32
20250811;	102836;	1754888316.000;	       err32;	       err32
20250811;	102840;	1754888320.000;	       err32;	       err32
20250811;	102844;	1754888324.000;	       err32;	       err32
20250811;	102848;	1754888328.000;	       err32;	       err32
20250811;	102852;	1754888332.000;	       err32;	       err32
20250811;	102856;	1754888336.000;	       err32;	       err32
20250811;	102900;	1754888340.000;	       err32;	       err32
20250811;	102904;	1754888344.000;	       err32;	       err32
20250811;	102908;	1754888348.000;	       err32;	       err32
20250811;	102912;	1754888352.000;	       err32;	       err32
20250811;	102916;	1754888356.000;	       err32;	       err32
20250811;	102920;	1754888360.000;	       err32;	       err32
20250811;	102924;	1754888364.000;	       err32;	       err32
20250811;	102928;	1754888368.000;	       err32;	       err32
20250811;	102932;	1754888372.000;	       err32;	       err32
20250811;	102936;	1754888376.000;	       err32;	       err32
20250811;	102940;	1754888380.000;	       err32;	       err32
20250811;	102944;	1754888384.000;	       err32;	       err32
20250811;	102948;	1754888388.000;	       err32;	       err32
20250811;	102952;	1754888392.000;	       err32;	       err32
20250811;	102956;	1754888396.000;	       err32;	       err32
20250811;	103000;	1754888400.000;	       err32;	       err32
20250811;	103004;	1754888404.000;	       err32;	       err32
20250811;	103008;	1754888408.000;	       err32;	       err32
20250811;	103012;	1754888412.000;	       err32;	       err32
20250811;	103016;	1754888416.000;	       err32;	       err32
20250811;	103020;	1754888420.000;	       err32;	       err32
20250811;	103024;	1754888424.000;	       err32;	       err32
20250811;	103028;	1754888428.000;	       err32;	       err32
20250811;	103032;	1754888432.000;	       err32;	       err32
20250811;	103036;	1754888436.000;	       err32;	       err32
20250811;	103040;	1754888440.000;	       err32;	       err32
20250811;	103044;	1754888444.000;	       err32;	       err32
20250811;	103048;	1754888448.000;	       err32;	       err32
20250811;	103052;	1754888452.000;	       err32;	       err32
20250811;	103056;	1754888456.000;	       err32;	       err32
20250811;	103100;	1754888460.000;	       err32;	       err32
20250811;	103104;	1754888464.000;	       err32;	       err32
20250811;	103108;	1754888468.000;	       err32;	       err32
20250811;	103112;	1754888472.000;	       err32;	       err32
20250811;	103116;	1754888476.000;	       err32;	       err32
20250811;	103120;	1754888480.000;	       err32;	       err32
20250811;	103124;	1754888484.000;	       err32;	       err32
20250811;	103128;	1754888488.000;	       err32;	       err32
20250811;	103132;	1754888492.000;	       err32;	       err32
20250811;	103136;	1754888496.000;	       err32;	       err32
20250811;	103140;	1754888500.000;	       err32;	       err32
20250811;	103144;	1754888504.000;	       err32;	       err32
20250811;	103148;	1754888508.000;	       err32;	       err32
20250811;	103152;	1754888512.000;	       err32;	       err32
20250811;	103156;	1754888516.000;	       err32;	       err32
20250811;	103200;	1754888520.000;	       err32;	       err32
20250811;	103204;	1754888524.000;	       err32;	       err32
20250811;	103208;	1754888528.000;	       err32;	       err32
20250811;	103212;	1754888532.000;	       err32;	       err32
20250811;	103216;	1754888536.000;	       err32;	       err32
20250811;	103220;	1754888540.000;	       err32;	       err32
20250811;	103224;	1754888544.000;	       err32;	       err32
20250811;	103228;	1754888548.000;	       err32;	       err32
20250811;	103232;	1754888552.000;	       err32;	       err32
20250811;	103236;	1754888556.000;	       err32;	       err32
20250811;	103240;	1754888560.000;	       err32;	       err32
20250811;	103244;	1754888564.000;	       err32;	       err32
20250811;	103248;	1754888568.000;	       err32;	       err32
20250811;	103252;	1754888572.000;	       err32;	       err32
20250811;	103256;	1754888576.000;	       err32;	       err32
20250811;	103300;	1754888580.000;	       err32;	       err32
20250811;	103304;	1754888584.000;	       err32;	       err32
20250811;	103308;	1754888588.000;	       err32;	       err32
20250811;	103312;	1754888592.000;	       err32;	       err32
20250811;	103316;	1754888596.000;	       err32;	       err32
20250811;	103320;	1754888600.000;	       err32;	       err32
20250811;	103324;	1754888604.000;	       err32;	       err32
20250811;	103328;	1754888608.000;	       err32;	       err32
20250811;	103332;	1754888612.000;	       err32;	       err32
20250811;	103336;	1754888616.000;	       err32;	       err32
20250811;	103340;	1754888620.000;	       err32;	       err32
20250811;	103344;	1754888624.000;	       err32;	       err32
20250811;	103348;	1754888628.000;	       err32;	       err32
20250811;	103352;	1754888632.000;	       err32;	       err32
20250811;	103356;	1754888636.000;	       err32;	       err32
20250811;	103400;	1754888640.000;	       err32;	       err32
20250811;	103404;	1754888644.000;	       err32;	       err32
20250811;	103408;	1754888648.000;	       err32;	       err32
20250811;	103412;	1754888652.000;	       err32;	       err32
20250811;	103416;	1754888656.000;	       err32;	       err32
20250811;	103420;	1754888660.000;	       err32;	       err32
20250811;	103424;	1754888664.000;	       err32;	       err32
20250811;	103428;	1754888668.000;	       err32;	       err32
20250811;	103432;	1754888672.000;	       err32;	       err32
20250811;	103436;	1754888676.000;	       err32;	       err32
20250811;	103440;	1754888680.000;	       err32;	       err32
20250811;	103444;	1754888684.000;	       err32;	       err32
20250811;	103448;	1754888688.000;	       err32;	       err32
20250811;	103452;	1754888692.000;	       err32;	       err32
20250811;	103456;	1754888696.000;	       err32;	       err32
20250811;	103500;	1754888700.000;	       err32;	       err32
20250811;	103504;	1754888704.000;	       err32;	       err32
20250811;	103508;	1754888708.000;	       err32;	       err32
20250811;	103512;	1754888712.000;	       err32;	       err32
20250811;	103516;	1754888716.000;	       err32;	       err32
20250811;	103520;	1754888720.000;	       err32;	       err32
20250811;	103524;	1754888724.000;	       err32;	       err32
20250811;	103528;	1754888728.000;	       err32;	       err32
20250811;	103532;	1754888732.000;	       err32;	       err32
20250811;	103536;	1754888736.000;	       err32;	       err32
20250811;	103540;	1754888740.000;	       err32;	       err32
20250811;	103544;	1754888744.000;	       err32;	       err32
20250811;	103548;	1754888748.000;	       err32;	       err32
20250811;	103552;	1754888752.000;	       err32;	       err32
20250811;	103556;	1754888756.000;	       err32;	       err32
20250811;	103600;	1754888760.000;	       err32;	       err32
20250811;	103604;	1754888764.000;	       err32;	       err32
20250811;	103608;	1754888768.000;	       err32;	       err32
20250811;	103612;	1754888772.000;	       err32;	       err32
20250811;	103616;	1754888776.000;	       err32;	       err32
20250811;	103620;	1754888780.000;	       err32;	       err32
20250811;	103624;	1754888784.000;	       err32;	       err32
20250811;	103628;	1754888788.000;	       err32;	       err32
20250811;	103632;	1754888792.000;	       err32;	       err32
20250811;	103636;	1754888796.000;	       err32;	       err32
20250811;	103640;	1754888800.000;	       err32;	       err32
20250811;	103644;	1754888804.000;	       err32;	       err32
20250811;	103648;	1754888808.000;	       err32;	       err32
20250811;	103652;	1754888812.000;	       err32;	       err32
20250811;	103656;	1754888816.000;	       err32;	       err32
20250811;	103700;	1754888820.000;	       err32;	       err32
20250811;	103704;	1754888824.000;	       err32;	       err32
20250811;	103708;	1754888828.000;	       err32;	       err32
20250811;	103712;	1754888832.000;	       err32;	       err32
20250811;	103716;	1754888836.000;	       err32;	       err32
20250811;	103720;	1754888840.000;	       err32;	       err32
20250811;	103724;	1754888844.000;	       err32;	       err32
20250811;	103728;	1754888848.000;	       err32;	       err32
20250811;	103732;	1754888852.000;	       err32;	       err32
20250811;	103736;	1754888856.000;	       err32;	       err32
20250811;	103740;	1754888860.000;	       err32;	       err32
20250811;	103744;	1754888864.000;	       err32;	       err32
20250811;	103748;	1754888868.000;	       err32;	       err32
20250811;	103752;	1754888872.000;	       err32;	       err32
20250811;	103756;	1754888876.000;	       err32;	       err32
20250811;	103800;	1754888880.000;	       err32;	       err32
20250811;	103804;	1754888884.000;	       err32;	       err32
20250811;	103808;	1754888888.000;	       err32;	       err32
20250811;	103812;	1754888892.000;	       err32;	       err32
20250811;	103816;	1754888896.000;	       err32;	       err32
20250811;	103820;	1754888900.000;	       err32;	       err32
20250811;	103824;	1754888904.000;	       err32;	       err32
20250811;	103828;	1754888908.000;	       err32;	       err32
20250811;	103832;	1754888912.000;	       err32;	       err32
20250811;	103836;	1754888916.000;	       err32;	       err32
20250811;	103840;	1754888920.000;	       err32;	       err32
20250811;	103844;	1754888924.000;	       err32;	       err32
20250811;	103848;	1754888928.000;	       err32;	       err32
20250811;	103852;	1754888932.000;	       err32;	       err32
20250811;	103856;	1754888936.000;	       err32;	       err32
20250811;	103900;	1754888940.000;	       err32;	       err32
20250811;	103904;	1754888944.000;	       err32;	       err32
20250811;	103908;	1754888948.000;	       err32;	       err32
20250811;	103912;	1754888952.000;	       err32;	       err32
20250811;	103916;	1754888956.000;	       err32;	       err32
20250811;	103920;	1754888960.000;	       err32;	       err32
20250811;	103924;	1754888964.000;	       err32;	       err32
20250811;	103928;	1754888968.000;	       err32;	       err32
20250811;	103932;	1754888972.000;	       err32;	       err32
20250811;	103936;	1754888976.000;	       err32;	       err32
20250811;	103940;	1754888980.000;	       err32;	       err32
20250811;	103944;	1754888984.000;	       err32;	       err32
20250811;	103948;	1754888988.000;	       err32;	       err32
20250811;	103952;	1754888992.000;	       err32;	       err32
20250811;	103956;	1754888996.000;	       err32;	       err32
20250811;	104000;	1754889000.000;	       err32;	       err32
20250811;	104004;	1754889004.000;	       err32;	       err32
20250811;	104008;	1754889008.000;	       err32;	       err32
20250811;	104012;	1754889012.000;	       err32;	       err32
20250811;	104016;	1754889016.000;	       err32;	       err32
20250811;	104020;	1754889020.000;	       err32;	       err32
