#ies_format_version: 1.0
#file: 20250807_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250807;	101724;	1754542044.000;	        err8;	        err8
20250807;	101728;	1754542048.000;	        err8;	        err8
20250807;	101732;	1754542052.000;	        err8;	        err8
20250807;	101736;	1754542056.000;	        err8;	        err8
20250807;	101740;	1754542060.000;	        err8;	        err8
20250807;	101744;	1754542064.000;	        err8;	        err8
20250807;	101748;	1754542068.000;	        err8;	        err8
20250807;	101752;	1754542072.000;	        err8;	        err8
20250807;	101756;	1754542076.000;	        err8;	        err8
20250807;	101800;	1754542080.000;	        err8;	        err8
20250807;	101804;	1754542084.000;	       err32;	       err32
20250807;	101808;	1754542088.000;	       err32;	       err32
20250807;	101812;	1754542092.000;	       err32;	       err32
20250807;	101816;	1754542096.000;	       err32;	       err32
20250807;	101820;	1754542100.000;	       err32;	       err32
20250807;	101824;	1754542104.000;	       err32;	       err32
20250807;	101828;	1754542108.000;	       err32;	       err32
20250807;	101832;	1754542112.000;	       err32;	       err32
20250807;	101836;	1754542116.000;	       err32;	       err32
20250807;	101840;	1754542120.000;	       err32;	       err32
20250807;	101844;	1754542124.000;	       err32;	       err32
20250807;	101848;	1754542128.000;	       err32;	       err32
20250807;	101852;	1754542132.000;	       err32;	       err32
20250807;	101856;	1754542136.000;	       err32;	       err32
20250807;	101900;	1754542140.000;	       err32;	       err32
20250807;	101904;	1754542144.000;	       err32;	       err32
20250807;	101908;	1754542148.000;	       err32;	       err32
20250807;	101912;	1754542152.000;	       err32;	       err32
20250807;	101916;	1754542156.000;	       err32;	       err32
20250807;	101920;	1754542160.000;	       err32;	       err32
20250807;	101924;	1754542164.000;	       err32;	       err32
20250807;	101928;	1754542168.000;	       err32;	       err32
20250807;	101932;	1754542172.000;	       err32;	       err32
20250807;	101936;	1754542176.000;	       err32;	       err32
20250807;	101940;	1754542180.000;	       err32;	       err32
20250807;	101944;	1754542184.000;	       err32;	       err32
20250807;	101948;	1754542188.000;	       err32;	       err32
20250807;	101952;	1754542192.000;	       err32;	       err32
20250807;	101956;	1754542196.000;	       err32;	       err32
20250807;	102000;	1754542200.000;	       err32;	       err32
20250807;	102004;	1754542204.000;	       err32;	       err32
20250807;	102008;	1754542208.000;	       err32;	       err32
20250807;	102012;	1754542212.000;	        err8;	        err8
20250807;	102016;	1754542216.000;	        err8;	        err8
20250807;	102020;	1754542220.000;	        err8;	        err8
20250807;	102024;	1754542224.000;	        err8;	        err8
20250807;	102028;	1754542228.000;	        err8;	        err8
20250807;	102032;	1754542232.000;	        err8;	        err8
20250807;	102036;	1754542236.000;	        err8;	        err8
20250807;	102040;	1754542240.000;	        err8;	        err8
20250807;	102044;	1754542244.000;	        err8;	        err8
20250807;	102048;	1754542248.000;	        err8;	        err8
20250807;	102052;	1754542252.000;	        err8;	        err8
20250807;	102056;	1754542256.000;	        err8;	        err8
20250807;	102100;	1754542260.000;	        err8;	        err8
20250807;	102104;	1754542264.000;	        err8;	        err8
20250807;	102108;	1754542268.000;	        err8;	        err8
20250807;	102112;	1754542272.000;	        err8;	        err8
20250807;	102116;	1754542276.000;	        err8;	        err8
20250807;	102120;	1754542280.000;	       err32;	       err32
20250807;	102124;	1754542284.000;	       err32;	       err32
20250807;	102128;	1754542288.000;	       err32;	       err32
20250807;	102132;	1754542292.000;	       err32;	       err32
20250807;	102136;	1754542296.000;	       err32;	       err32
20250807;	102140;	1754542300.000;	       err32;	       err32
20250807;	102144;	1754542304.000;	       err32;	       err32
20250807;	102148;	1754542308.000;	       err32;	       err32
20250807;	102152;	1754542312.000;	       err32;	       err32
20250807;	102156;	1754542316.000;	       err32;	       err32
20250807;	102200;	1754542320.000;	       err32;	       err32
20250807;	102204;	1754542324.000;	       err32;	       err32
20250807;	102208;	1754542328.000;	       err32;	       err32
20250807;	102212;	1754542332.000;	       err32;	       err32
20250807;	102216;	1754542336.000;	       err32;	       err32
20250807;	102220;	1754542340.000;	       err32;	       err32
20250807;	102224;	1754542344.000;	       err32;	       err32
20250807;	102228;	1754542348.000;	       err32;	       err32
20250807;	102232;	1754542352.000;	       err32;	       err32
20250807;	102236;	1754542356.000;	       err32;	       err32
20250807;	102240;	1754542360.000;	       err32;	       err32
20250807;	102244;	1754542364.000;	       err32;	       err32
20250807;	102248;	1754542368.000;	       err32;	       err32
20250807;	102252;	1754542372.000;	       err32;	       err32
20250807;	102256;	1754542376.000;	       err32;	       err32
20250807;	102300;	1754542380.000;	       err32;	       err32
20250807;	102304;	1754542384.000;	       err32;	       err32
20250807;	102308;	1754542388.000;	       err32;	       err32
20250807;	102312;	1754542392.000;	       err32;	       err32
20250807;	102316;	1754542396.000;	       err32;	       err32
20250807;	102320;	1754542400.000;	       err32;	       err32
20250807;	102324;	1754542404.000;	       err32;	       err32
20250807;	102328;	1754542408.000;	       err32;	       err32
20250807;	102332;	1754542412.000;	       err32;	       err32
20250807;	102336;	1754542416.000;	       err32;	       err32
20250807;	102340;	1754542420.000;	       err32;	       err32
20250807;	102344;	1754542424.000;	       err32;	       err32
20250807;	102348;	1754542428.000;	       err32;	       err32
20250807;	102352;	1754542432.000;	       err32;	       err32
20250807;	102356;	1754542436.000;	       err32;	       err32
20250807;	102400;	1754542440.000;	       err32;	       err32
20250807;	102404;	1754542444.000;	       err32;	       err32
20250807;	102408;	1754542448.000;	       err32;	       err32
20250807;	102412;	1754542452.000;	       err32;	       err32
20250807;	102416;	1754542456.000;	       err32;	       err32
20250807;	102420;	1754542460.000;	       err32;	       err32
20250807;	102424;	1754542464.000;	       err32;	       err32
20250807;	102428;	1754542468.000;	       err32;	       err32
20250807;	102432;	1754542472.000;	       err32;	       err32
20250807;	102436;	1754542476.000;	       err32;	       err32
20250807;	102440;	1754542480.000;	       err32;	       err32
20250807;	102444;	1754542484.000;	       err32;	       err32
20250807;	102448;	1754542488.000;	       err32;	       err32
20250807;	102452;	1754542492.000;	       err32;	       err32
20250807;	102456;	1754542496.000;	       err32;	       err32
20250807;	102500;	1754542500.000;	       err32;	       err32
20250807;	102504;	1754542504.000;	       err32;	       err32
20250807;	102508;	1754542508.000;	       err32;	       err32
20250807;	102512;	1754542512.000;	       err32;	       err32
20250807;	102516;	1754542516.000;	       err32;	       err32
20250807;	102520;	1754542520.000;	       err32;	       err32
20250807;	102524;	1754542524.000;	       err32;	       err32
20250807;	102528;	1754542528.000;	       err32;	       err32
20250807;	102532;	1754542532.000;	       err32;	       err32
20250807;	102536;	1754542536.000;	       err32;	       err32
20250807;	102540;	1754542540.000;	       err32;	       err32
20250807;	102544;	1754542544.000;	       err32;	       err32
20250807;	102548;	1754542548.000;	       err32;	       err32
20250807;	102552;	1754542552.000;	       err32;	       err32
20250807;	102556;	1754542556.000;	       err32;	       err32
20250807;	102600;	1754542560.000;	       err32;	       err32
20250807;	102604;	1754542564.000;	       err32;	       err32
20250807;	102608;	1754542568.000;	       err32;	       err32
20250807;	102612;	1754542572.000;	       err32;	       err32
20250807;	102616;	1754542576.000;	       err32;	       err32
20250807;	102620;	1754542580.000;	       err32;	       err32
20250807;	102624;	1754542584.000;	       err32;	       err32
20250807;	102628;	1754542588.000;	       err32;	       err32
20250807;	102632;	1754542592.000;	       err32;	       err32
20250807;	102636;	1754542596.000;	       err32;	       err32
20250807;	102640;	1754542600.000;	       err32;	       err32
20250807;	102644;	1754542604.000;	       err32;	       err32
20250807;	102648;	1754542608.000;	       err32;	       err32
20250807;	102652;	1754542612.000;	       err32;	       err32
20250807;	102656;	1754542616.000;	       err32;	       err32
20250807;	102700;	1754542620.000;	       err32;	       err32
20250807;	102704;	1754542624.000;	       err32;	       err32
20250807;	102708;	1754542628.000;	       err32;	       err32
20250807;	102712;	1754542632.000;	       err32;	       err32
20250807;	102716;	1754542636.000;	       err32;	       err32
20250807;	102720;	1754542640.000;	       err32;	       err32
20250807;	102724;	1754542644.000;	       err32;	       err32
20250807;	102728;	1754542648.000;	       err32;	       err32
20250807;	102732;	1754542652.000;	       err32;	       err32
20250807;	102736;	1754542656.000;	       err32;	       err32
20250807;	102740;	1754542660.000;	       err32;	       err32
20250807;	102744;	1754542664.000;	       err32;	       err32
20250807;	102748;	1754542668.000;	       err32;	       err32
20250807;	102752;	1754542672.000;	       err32;	       err32
20250807;	102756;	1754542676.000;	       err32;	       err32
20250807;	102800;	1754542680.000;	       err32;	       err32
20250807;	102804;	1754542684.000;	       err32;	       err32
20250807;	102808;	1754542688.000;	       err32;	       err32
20250807;	102812;	1754542692.000;	       err32;	       err32
20250807;	102816;	1754542696.000;	       err32;	       err32
20250807;	102820;	1754542700.000;	       err32;	       err32
20250807;	102824;	1754542704.000;	       err32;	       err32
20250807;	102828;	1754542708.000;	       err32;	       err32
20250807;	102832;	1754542712.000;	       err32;	       err32
20250807;	102836;	1754542716.000;	       err32;	       err32
20250807;	102840;	1754542720.000;	       err32;	       err32
20250807;	102844;	1754542724.000;	       err32;	       err32
20250807;	102848;	1754542728.000;	       err32;	       err32
20250807;	102852;	1754542732.000;	       err32;	       err32
20250807;	102856;	1754542736.000;	       err32;	       err32
20250807;	102900;	1754542740.000;	       err32;	       err32
20250807;	102904;	1754542744.000;	       err32;	       err32
20250807;	102908;	1754542748.000;	       err32;	       err32
20250807;	102912;	1754542752.000;	       err32;	       err32
20250807;	102916;	1754542756.000;	       err32;	       err32
20250807;	102920;	1754542760.000;	       err32;	       err32
20250807;	102924;	1754542764.000;	       err32;	       err32
20250807;	102928;	1754542768.000;	       err32;	       err32
20250807;	102932;	1754542772.000;	       err32;	       err32
20250807;	102936;	1754542776.000;	       err32;	       err32
20250807;	102940;	1754542780.000;	       err32;	       err32
20250807;	102944;	1754542784.000;	       err32;	       err32
20250807;	102948;	1754542788.000;	       err32;	       err32
20250807;	102952;	1754542792.000;	       err32;	       err32
20250807;	102956;	1754542796.000;	       err32;	       err32
20250807;	103000;	1754542800.000;	       err32;	       err32
20250807;	103004;	1754542804.000;	       err32;	       err32
20250807;	103008;	1754542808.000;	       err32;	       err32
20250807;	103012;	1754542812.000;	       err32;	       err32
20250807;	103016;	1754542816.000;	       err32;	       err32
20250807;	103020;	1754542820.000;	       err32;	       err32
20250807;	103024;	1754542824.000;	       err32;	       err32
20250807;	103028;	1754542828.000;	       err32;	       err32
20250807;	103032;	1754542832.000;	       err32;	       err32
20250807;	103036;	1754542836.000;	       err32;	       err32
20250807;	103040;	1754542840.000;	       err32;	       err32
20250807;	103044;	1754542844.000;	       err32;	       err32
20250807;	103048;	1754542848.000;	       err32;	       err32
20250807;	103052;	1754542852.000;	       err32;	       err32
20250807;	103056;	1754542856.000;	       err32;	       err32
20250807;	103100;	1754542860.000;	       err32;	       err32
20250807;	103104;	1754542864.000;	       err32;	       err32
20250807;	103108;	1754542868.000;	       err32;	       err32
20250807;	103112;	1754542872.000;	       err32;	       err32
20250807;	103116;	1754542876.000;	       err32;	       err32
20250807;	103120;	1754542880.000;	       err32;	       err32
20250807;	103124;	1754542884.000;	       err32;	       err32
20250807;	103128;	1754542888.000;	       err32;	       err32
20250807;	103132;	1754542892.000;	       err32;	       err32
20250807;	103136;	1754542896.000;	       err32;	       err32
20250807;	103140;	1754542900.000;	       err32;	       err32
20250807;	103144;	1754542904.000;	       err32;	       err32
20250807;	103148;	1754542908.000;	       err32;	       err32
20250807;	103152;	1754542912.000;	       err32;	       err32
20250807;	103156;	1754542916.000;	       err32;	       err32
20250807;	103200;	1754542920.000;	       err32;	       err32
20250807;	103204;	1754542924.000;	       err32;	       err32
20250807;	103208;	1754542928.000;	       err32;	       err32
20250807;	103212;	1754542932.000;	       err32;	       err32
20250807;	103216;	1754542936.000;	       err32;	       err32
20250807;	103220;	1754542940.000;	       err32;	       err32
20250807;	103224;	1754542944.000;	       err32;	       err32
20250807;	103228;	1754542948.000;	       err32;	       err32
20250807;	103232;	1754542952.000;	       err32;	       err32
20250807;	103236;	1754542956.000;	       err32;	       err32
20250807;	103240;	1754542960.000;	       err32;	       err32
20250807;	103244;	1754542964.000;	       err32;	       err32
20250807;	103248;	1754542968.000;	       err32;	       err32
20250807;	103252;	1754542972.000;	       err32;	       err32
20250807;	103256;	1754542976.000;	       err32;	       err32
20250807;	103300;	1754542980.000;	       err32;	       err32
20250807;	103304;	1754542984.000;	       err32;	       err32
20250807;	103308;	1754542988.000;	       err32;	       err32
20250807;	103312;	1754542992.000;	       err32;	       err32
20250807;	103316;	1754542996.000;	       err32;	       err32
20250807;	103320;	1754543000.000;	       err32;	       err32
20250807;	103324;	1754543004.000;	       err32;	       err32
20250807;	103328;	1754543008.000;	       err32;	       err32
20250807;	103332;	1754543012.000;	       err32;	       err32
20250807;	103336;	1754543016.000;	       err32;	       err32
20250807;	103340;	1754543020.000;	       err32;	       err32
20250807;	103344;	1754543024.000;	       err32;	       err32
20250807;	103348;	1754543028.000;	       err32;	       err32
20250807;	103352;	1754543032.000;	       err32;	       err32
20250807;	103356;	1754543036.000;	       err32;	       err32
20250807;	103400;	1754543040.000;	       err32;	       err32
20250807;	103404;	1754543044.000;	       err32;	       err32
20250807;	103408;	1754543048.000;	       err32;	       err32
20250807;	103412;	1754543052.000;	       err32;	       err32
20250807;	103416;	1754543056.000;	       err32;	       err32
20250807;	103420;	1754543060.000;	       err32;	       err32
20250807;	103424;	1754543064.000;	       err32;	       err32
20250807;	103428;	1754543068.000;	       err32;	       err32
20250807;	103432;	1754543072.000;	       err32;	       err32
20250807;	103436;	1754543076.000;	       err32;	       err32
20250807;	103440;	1754543080.000;	       err32;	       err32
20250807;	103444;	1754543084.000;	       err32;	       err32
20250807;	103448;	1754543088.000;	       err32;	       err32
20250807;	103452;	1754543092.000;	       err32;	       err32
20250807;	103456;	1754543096.000;	       err32;	       err32
20250807;	103500;	1754543100.000;	       err32;	       err32
20250807;	103504;	1754543104.000;	       err32;	       err32
20250807;	103508;	1754543108.000;	       err32;	       err32
20250807;	103512;	1754543112.000;	       err32;	       err32
20250807;	103516;	1754543116.000;	       err32;	       err32
20250807;	103520;	1754543120.000;	       err32;	       err32
20250807;	103524;	1754543124.000;	       err32;	       err32
20250807;	103528;	1754543128.000;	       err32;	       err32
20250807;	103532;	1754543132.000;	       err32;	       err32
20250807;	103536;	1754543136.000;	       err32;	       err32
20250807;	103540;	1754543140.000;	       err32;	       err32
20250807;	103544;	1754543144.000;	       err32;	       err32
20250807;	103544;	1754543144.000;	       err11;	       err11
20250807;	103548;	1754543148.000;	        err8;	        err8
20250807;	103552;	1754543152.000;	        err8;	        err8
20250807;	103556;	1754543156.000;	        err8;	        err8
20250807;	103600;	1754543160.000;	        err8;	        err8
20250807;	103604;	1754543164.000;	        err8;	        err8
20250807;	103608;	1754543168.000;	        err8;	        err8
20250807;	103612;	1754543172.000;	        err8;	        err8
20250807;	103616;	1754543176.000;	        err8;	        err8
20250807;	103620;	1754543180.000;	        err8;	        err8
20250807;	103624;	1754543184.000;	        err8;	        err8
20250807;	103628;	1754543188.000;	        err8;	        err8
20250807;	103632;	1754543192.000;	        err8;	        err8
20250807;	103636;	1754543196.000;	        err8;	        err8
20250807;	103640;	1754543200.000;	        err8;	        err8
20250807;	103644;	1754543204.000;	        err8;	        err8
20250807;	103648;	1754543208.000;	       err32;	       err32
20250807;	103652;	1754543212.000;	       err32;	       err32
20250807;	103656;	1754543216.000;	       err32;	       err32
20250807;	103700;	1754543220.000;	       err32;	       err32
20250807;	103704;	1754543224.000;	       err32;	       err32
20250807;	103708;	1754543228.000;	       err32;	       err32
20250807;	103712;	1754543232.000;	       err32;	       err32
20250807;	103716;	1754543236.000;	       err32;	       err32
20250807;	103720;	1754543240.000;	       err32;	       err32
20250807;	103724;	1754543244.000;	       err32;	       err32
20250807;	103728;	1754543248.000;	       err32;	       err32
20250807;	103732;	1754543252.000;	       err32;	       err32
20250807;	103736;	1754543256.000;	       err32;	       err32
20250807;	103740;	1754543260.000;	       err32;	       err32
20250807;	103744;	1754543264.000;	       err32;	       err32
20250807;	103748;	1754543268.000;	       err32;	       err32
